          345   0.826145E-04   0.107051E-03   0.185709E-03   0.178691E-03   0.146065E-02   0.166637E-02   0.242694E-02   0.222438E-02
          350   0.817790E-04   0.105798E-03   0.187322E-03   0.174579E-03   0.145615E-02   0.167251E-02   0.242268E-02   0.221817E-02
          355   0.810697E-04   0.104727E-03   0.188824E-03   0.170680E-03   0.144849E-02   0.167943E-02   0.241345E-02   0.222006E-02
          360   0.803061E-04   0.103582E-03   0.190174E-03   0.167230E-03   0.143615E-02   0.168661E-02   0.240066E-02   0.222272E-02
          365   0.795832E-04   0.102406E-03   0.191218E-03   0.164013E-03   0.142136E-02   0.169288E-02   0.238747E-02   0.221876E-02
          370   0.787576E-04   0.101262E-03   0.192327E-03   0.160888E-03   0.140818E-02   0.169632E-02   0.237653E-02   0.220527E-02
          375   0.779346E-04   0.100147E-03   0.192886E-03   0.158206E-03   0.139990E-02   0.169442E-02   0.236845E-02   0.218493E-02
          380   0.770626E-04   0.990519E-04   0.193532E-03   0.155909E-03   0.139701E-02   0.168425E-02   0.236210E-02   0.216427E-02
          385   0.765518E-04   0.982111E-04   0.193705E-03   0.154125E-03   0.139721E-02   0.166304E-02   0.235612E-02   0.214902E-02
          390   0.761486E-04   0.976615E-04   0.193871E-03   0.153139E-03   0.139683E-02   0.162873E-02   0.235038E-02   0.214220E-02
          395   0.758525E-04   0.972774E-04   0.193933E-03   0.152675E-03   0.139284E-02   0.158063E-02   0.234671E-02   0.214322E-02
          400   0.756963E-04   0.970267E-04   0.193514E-03   0.152307E-03   0.138385E-02   0.151995E-02   0.234804E-02   0.214921E-02
          405   0.758670E-04   0.972644E-04   0.193269E-03   0.151807E-03   0.137027E-02   0.148892E-02   0.235694E-02   0.215767E-02
          410   0.767504E-04   0.980164E-04   0.192624E-03   0.150736E-03   0.135335E-02   0.146642E-02   0.237397E-02   0.216715E-02
          415   0.779968E-04   0.995305E-04   0.191833E-03   0.148840E-03   0.133443E-02   0.144077E-02   0.239749E-02   0.217693E-02
          420   0.794449E-04   0.101567E-03   0.190444E-03   0.146106E-03   0.131474E-02   0.141387E-02   0.242383E-02   0.218580E-02
          425   0.806367E-04   0.103393E-03   0.188750E-03   0.142678E-03   0.129576E-02   0.138790E-02   0.244862E-02   0.219106E-02
          430   0.814483E-04   0.104633E-03   0.186850E-03   0.138700E-03   0.127973E-02   0.136611E-02   0.246785E-02   0.218905E-02
          435   0.817348E-04   0.105199E-03   0.184794E-03   0.134537E-03   0.126974E-02   0.135371E-02   0.247863E-02   0.217661E-02
          440   0.814032E-04   0.104825E-03   0.182375E-03   0.131233E-03   0.126903E-02   0.135252E-02   0.247945E-02   0.215284E-02
          445   0.803933E-04   0.103497E-03   0.180312E-03   0.132407E-03   0.127984E-02   0.136821E-02   0.246990E-02   0.212020E-02
          450   0.787752E-04   0.101226E-03   0.177838E-03   0.137625E-03   0.130243E-02   0.140001E-02   0.245096E-02   0.208998E-02
          455   0.767377E-04   0.983157E-04   0.175330E-03   0.142883E-03   0.133465E-02   0.144463E-02   0.242459E-02   0.209012E-02
          460   0.743989E-04   0.949606E-04   0.172921E-03   0.147561E-03   0.137248E-02   0.149622E-02   0.239382E-02   0.208787E-02
          465   0.723242E-04   0.921280E-04   0.170955E-03   0.150934E-03   0.141122E-02   0.154801E-02   0.236243E-02   0.208485E-02
          470   0.707619E-04   0.899391E-04   0.169369E-03   0.153160E-03   0.144674E-02   0.159421E-02   0.233425E-02   0.208220E-02
          475   0.695789E-04   0.879248E-04   0.167851E-03   0.154573E-03   0.147635E-02   0.163124E-02   0.231223E-02   0.208061E-02
          480   0.688255E-04   0.865263E-04   0.166171E-03   0.155277E-03   0.149913E-02   0.165807E-02   0.229801E-02   0.207961E-02
          485   0.688721E-04   0.862916E-04   0.164578E-03   0.155230E-03   0.151555E-02   0.167575E-02   0.229142E-02   0.207873E-02
          490   0.695744E-04   0.870170E-04   0.162901E-03   0.154385E-03   0.152693E-02   0.168647E-02   0.229074E-02   0.207736E-02
          495   0.703019E-04   0.879348E-04   0.161433E-03   0.153061E-03   0.153479E-02   0.169266E-02   0.229337E-02   0.208789E-02
          500   0.708450E-04   0.885833E-04   0.159934E-03   0.151654E-03   0.154059E-02   0.169654E-02   0.229689E-02   0.209754E-02
          505   0.710627E-04   0.889490E-04   0.158369E-03   0.150608E-03   0.154553E-02   0.169987E-02   0.229938E-02   0.210279E-02
          510   0.709476E-04   0.890205E-04   0.156729E-03   0.150166E-03   0.155047E-02   0.170381E-02   0.229983E-02   0.210393E-02
          515   0.704131E-04   0.886087E-04   0.155265E-03   0.150168E-03   0.155589E-02   0.170895E-02   0.229820E-02   0.210214E-02
          520   0.694450E-04   0.875781E-04   0.154255E-03   0.150578E-03   0.156184E-02   0.171528E-02   0.229486E-02   0.209872E-02
          525   0.681163E-04   0.859603E-04   0.153200E-03   0.151080E-03   0.156798E-02   0.172216E-02   0.229046E-02   0.209542E-02
          530   0.665378E-04   0.838757E-04   0.152202E-03   0.151686E-03   0.157361E-02   0.172856E-02   0.228578E-02   0.209331E-02
          535   0.648302E-04   0.815570E-04   0.151207E-03   0.152396E-03   0.157799E-02   0.173340E-02   0.228150E-02   0.209298E-02
          540   0.630970E-04   0.792572E-04   0.150070E-03   0.153284E-03   0.158057E-02   0.173585E-02   0.227803E-02   0.209427E-02
          545   0.614257E-04   0.770464E-04   0.148676E-03   0.154353E-03   0.158116E-02   0.173567E-02   0.227579E-02   0.209649E-02
          550   0.598368E-04   0.749361E-04   0.147065E-03   0.155445E-03   0.157995E-02   0.173316E-02   0.227481E-02   0.209863E-02
          555   0.583318E-04   0.729670E-04   0.145284E-03   0.156596E-03   0.157743E-02   0.172901E-02   0.227485E-02   0.210010E-02
          560   0.569135E-04   0.712104E-04   0.143405E-03   0.157806E-03   0.157418E-02   0.172408E-02   0.227558E-02   0.210056E-02
          565   0.555890E-04   0.695924E-04   0.141432E-03   0.158967E-03   0.157067E-02   0.171901E-02   0.227651E-02   0.209998E-02
          570   0.543328E-04   0.680764E-04   0.139496E-03   0.160075E-03   0.156722E-02   0.171424E-02   0.227716E-02   0.209876E-02
          575   0.531687E-04   0.666336E-04   0.137480E-03   0.161147E-03   0.156386E-02   0.170983E-02   0.227738E-02   0.209723E-02
          580   0.521186E-04   0.652725E-04   0.135450E-03   0.162285E-03   0.156048E-02   0.170555E-02   0.227710E-02   0.209587E-02
          585   0.512023E-04   0.639439E-04   0.133452E-03   0.163499E-03   0.155689E-02   0.170111E-02   0.227650E-02   0.209468E-02
          590   0.503689E-04   0.627153E-04   0.131443E-03   0.164622E-03   0.155294E-02   0.169629E-02   0.227588E-02   0.209371E-02
          595   0.496947E-04   0.616140E-04   0.129454E-03   0.165378E-03   0.154852E-02   0.169095E-02   0.227547E-02   0.209287E-02
          600   0.491238E-04   0.607896E-04   0.127547E-03   0.165734E-03   0.154365E-02   0.168503E-02   0.227550E-02   0.209222E-02
          605   0.489226E-04   0.605158E-04   0.125658E-03   0.165573E-03   0.153841E-02   0.167866E-02   0.227595E-02   0.209155E-02
          610   0.491554E-04   0.607214E-04   0.123920E-03   0.164847E-03   0.153292E-02   0.167204E-02   0.227682E-02   0.209078E-02
          615   0.496933E-04   0.613788E-04   0.122366E-03   0.163438E-03   0.152726E-02   0.166524E-02   0.227791E-02   0.208991E-02
          620   0.504090E-04   0.621889E-04   0.120979E-03   0.161381E-03   0.152155E-02   0.165846E-02   0.227912E-02   0.208903E-02
